timestamp,open,high,low,close
2024-02-16,570.65,575.98,561.73,564.98
2024-02-20,564.98,588.28,558.65,584.53
2024-02-21,584.53,587.13,576.63,585.38
2024-02-22,585.38,601.28,581.03,585.03
2024-02-23,585.03,592.78,573.03,573.9
2024-02-26,573.9,578.15,561.53,575.65
2024-02-27,575.65,590.48,574.23,584.85
2024-02-28,584.85,584.85,571.63,576.13
2024-02-29,576.13,581.25,568.88,576.25
2024-03-01,576.25,576.85,555.73,557.48
2024-03-04,557.48,568.08,553.33,564.08
2024-03-05,564.08,565.42,546.55,552.17
2024-03-06,552.17,552.17,530.03,532.78
2024-03-07,532.78,539.23,528.73,529.48
2024-03-08,529.48,543.42,527.3,537.92
2024-03-11,537.92,551.38,524.5,548.88
2024-03-12,548.88,557.17,542.67,550.17
2024-03-13,550.17,555.38,538.38,544.5
2024-03-14,544.5,544.5,530.17,534.8
2024-03-15,534.8,539.48,528.98,530.98
2024-03-18,530.98,546.28,529.53,544.65
2024-03-19,544.65,556.33,541.83,556.33
2024-03-20,556.33,556.33,540.13,548.88
2024-03-21,548.88,555.55,543.67,551.42
2024-03-22,551.42,562.73,543.23,558.23
2024-03-25,558.23,570.78,553.53,559.53
2024-03-26,559.53,561.58,546.95,547.33
2024-03-27,547.33,553.88,543.38,552.13
2024-03-28,552.13,573.17,549.42,566.55
2024-04-01,566.55,567.9,552.53,563.53
2024-04-02,563.53,568.42,549.42,551.3
2024-04-03,551.3,565.83,546.58,562.08
2024-04-04,562.08,569.23,555.98,563.48
2024-04-05,563.48,581.63,562.13,574.38
2024-04-08,574.38,580.38,566.38,573
2024-04-09,573,573,561.33,565.58
2024-04-10,565.58,575,563.88,565.88
2024-04-11,565.88,568.28,557.4,560.65
2024-04-12,560.65,571.33,558.2,564.58
2024-04-15,564.58,564.58,553.48,561.1
2024-04-16,561.1,566.48,552.23,559.85
2024-04-17,559.85,564.88,546,548.13
2024-04-18,548.13,554.53,544.9,547.03
2024-04-19,547.03,569.65,546.65,561.28
2024-04-22,561.28,590.88,560.25,582.5
2024-04-23,582.5,598.17,578.17,596.55
2024-04-24,596.55,611.58,591.95,608.83
2024-04-25,608.83,619.17,607.92,616.42
2024-04-26,616.42,629.8,613.55,618.42
2024-04-29,618.42,623.13,602.63,608.25
2024-04-30,608.25,608.25,595.63,604.5
2024-05-01,604.5,608.92,593.92,600.05
2024-05-02,600.05,616.1,596.23,603.85
2024-05-03,603.85,633.28,603.85,623.78
2024-05-06,623.78,651.42,610.92,646.92
2024-05-07,646.92,655.33,637.83,644.95
2024-05-08,644.95,651.23,630.48,636.6
2024-05-09,636.6,649.88,634.38,639.88
2024-05-10,639.88,668.03,639.88,666.28
2024-05-13,666.28,697.2,657.83,689.7
2024-05-14,689.7,699.48,671.48,678.6
2024-05-15,678.6,700.88,666.38,670.88
2024-05-16,670.88,685.78,661.28,667.53
2024-05-17,667.53,681.18,655.68,655.68
2024-05-20,655.68,696.58,655.68,693.08
2024-05-21,693.08,706.1,687.73,703.98
2024-05-22,703.98,722.63,694.63,700.5
2024-05-23,700.5,708.9,689.03,706.9
2024-05-24,706.9,712.68,696.3,703.43
2024-05-28,703.43,727.48,701.23,710.35
2024-05-29,710.35,714.13,696.38,701.13
2024-05-30,701.13,702.03,682.03,689.03
2024-05-31,689.03,700.15,682.78,687.28
2024-06-03,687.28,706.93,676.93,682.55
2024-06-04,682.55,691.05,667.68,668.3
2024-06-05,668.3,674.18,652.92,655.93
2024-06-06,655.93,664.93,649.17,649.67
2024-06-07,649.67,649.92,629.92,638.92
2024-06-10,638.92,638.92,618.17,618.67
2024-06-11,618.67,645.38,618.13,638.38
2024-06-12,638.38,640.4,623.65,627.4
2024-06-13,627.4,640.42,625.8,632.17
2024-06-14,632.17,635.98,624.73,626.23
2024-06-17,626.23,626.23,604.17,604.67
2024-06-18,604.67,609.35,594.23,594.73
2024-06-20,594.73,596.83,580.33,585.08
2024-06-21,585.08,593.85,572.48,575.48
2024-06-24,575.48,577.48,561.35,567.35
2024-06-25,567.35,571.78,555.78,555.9
2024-06-26,555.9,570.28,555.53,556.78
2024-06-27,556.78,581.38,556.78,580.63
2024-06-28,580.63,586.38,565.88,574.38
2024-07-01,574.38,592.03,568.28,589.9
2024-07-02,589.9,590.67,579.42,582.8
2024-07-03,582.8,589.83,574.08,574.7
2024-07-05,574.7,594.13,574.7,592.63
2024-07-08,592.63,593.03,568.53,572.65
2024-07-09,572.65,581.67,572.3,574.55
2024-07-10,574.55,575.33,559.58,564.08
2024-07-11,564.08,584.35,563.1,575.1
2024-07-12,575.1,575.1,554.38,554.38
2024-07-15,554.38,555.28,535.53,535.53
2024-07-16,535.53,542.17,530.3,534.67
2024-07-17,534.67,551.92,533.3,546.92
2024-07-18,546.92,552.17,538.67,540.8
2024-07-19,540.8,542.3,537.92,541.67
2024-07-22,541.67,559.67,541.67,554.17
2024-07-23,554.17,559.03,547.53,549.15
2024-07-24,549.15,562.88,544.88,555.25
2024-07-25,555.25,557.73,544.48,545.35
2024-07-26,545.35,550.08,531.33,532.08
2024-07-29,532.08,542.03,524.03,539.78
2024-07-30,539.78,539.78,527.13,532.63
2024-07-31,532.63,544.48,526.23,537.48
2024-08-01,537.48,545.83,531.08,544.58
2024-08-02,544.58,552.17,540.42,551.17
2024-08-05,551.17,553.9,532.28,553.03
2024-08-06,553.03,561.88,545,557.5
2024-08-07,557.5,562.25,548.13,552.75
2024-08-08,552.75,558.48,546.73,550.73
2024-08-09,550.73,566.58,550.73,556.58
2024-08-12,556.58,562.05,543.42,551.55
2024-08-13,551.55,554.28,541.03,544.78
2024-08-14,544.78,553.5,540.38,552.75
2024-08-15,552.75,564.53,544.03,544.28
2024-08-16,544.28,550.42,540.42,546.92
2024-08-19,546.92,548.28,539.65,546.4
2024-08-20,546.4,553.98,544.35,552.48
2024-08-21,552.48,555.58,538.08,540.33
2024-08-22,540.33,543.9,522.53,530.28
2024-08-23,530.28,534.48,521.98,522.98
2024-08-26,522.98,527.85,517.1,518.98
2024-08-27,518.98,534.15,516.9,531.15
2024-08-28,531.15,541.63,531.15,539.25
2024-08-29,539.25,549.35,535.23,547.98
2024-08-30,547.98,553.58,546.08,551.58
2024-09-03,551.58,568.53,545.28,567.65
2024-09-04,567.65,583.83,564.83,581.58
2024-09-05,581.58,581.88,568.38,576.25
2024-09-06,576.25,581.92,567.67,568.92
2024-09-09,568.92,572.17,562.92,570.55
2024-09-10,570.55,580.98,568.48,576.1
2024-09-11,576.1,585.03,575.03,582.28
2024-09-12,582.28,594.83,576.45,582.58
2024-09-13,582.58,602.13,581.63,597.88
2024-09-16,597.88,599.75,578.25,582.38
2024-09-17,582.38,588.42,575.67,580.92
2024-09-18,580.92,587.23,577.73,580.48
2024-09-19,580.48,582.03,568.78,571.15
2024-09-20,571.15,580.83,570.58,573.83
2024-09-23,580.83,591.98,574.85,587.23
2024-09-24,587.23,595.28,581.28,584.53
2024-09-25,584.53,597.33,580.08,596.2
2024-09-26,596.2,602.63,589.38,589.88
2024-09-27,589.88,590.17,582.17,586.67
2024-09-30,586.67,597.83,582.83,590.58
2024-10-01,590.58,609.88,584.63,604.63
2024-10-02,604.63,624.92,604.17,621.3
2024-10-03,621.3,625.23,609.48,611.85
2024-10-04,611.85,612.25,595.63,598.13
2024-10-07,598.13,604.13,593.13,602.63
2024-10-08,602.63,608.28,597.03,603.78
2024-10-09,603.78,614.42,603.78,610.55
2024-10-10,610.55,619.58,608.83,612.95
2024-10-11,612.95,621.73,603.23,609.48
2024-10-14,609.48,611.98,595.23,597.85
2024-10-15,597.85,598.38,589.63,592.63
2024-10-16,592.63,599.05,587.05,595.92
2024-10-17,595.92,603.73,588.48,601.85
2024-10-18,601.85,607.78,582.78,585.03
2024-10-21,585.03,596.92,583.67,585.42
2024-10-22,585.42,591.85,578.98,588.98
2024-10-23,588.98,596.03,579.78,592.03
2024-10-24,592.03,597.83,588.83,595.58
2024-10-25,595.58,599.5,580.13,582.88
2024-10-28,582.88,585.78,572.28,573.53
2024-10-29,573.53,587.33,572.83,586.2
2024-10-30,586.2,595.63,579.25,587.88
2024-10-31,587.88,589.17,578.8,587.42
2024-11-01,587.42,593.23,579.98,583.48
2024-11-04,583.48,591.63,581.13,585.38
2024-11-05,585.38,590.83,581.58,588.83
2024-11-06,588.83,594.03,578.65,590.78
2024-11-07,590.78,595.98,581.73,588.48
2024-11-08,588.48,595.33,583.33,589.08
2024-11-11,589.08,589.08,568.67,581.3
2024-11-12,581.3,585.67,565.92,570.3
2024-11-13,570.3,570.3,553.17,557.42
2024-11-14,557.42,560.92,544.92,548.3
2024-11-15,548.3,558.13,547.63,553.88
2024-11-18,553.88,568.08,553.88,564.2
2024-11-19,564.2,575.78,563.03,567.03
2024-11-20,567.03,572.73,561.23,569.98
2024-11-21,569.98,575.38,565.88,566.13
2024-11-22,566.13,569.1,560.98,562.85
2024-11-25,562.85,566.83,548.58,555.95
2024-11-26,555.95,563.35,552.6,558.85
2024-11-27,558.85,558.85,547.48,548.6
2024-11-29,548.6,553.78,543.53,549.78
2024-12-02,549.78,552.83,543.58,548.2
2024-12-03,548.2,557.28,546.65,549.03
2024-12-04,549.03,550.73,541.48,548.6
2024-12-05,548.6,561.67,546.92,559.67
2024-12-06,559.67,561.88,554.75,558.88
2024-12-09,558.88,566.42,555.67,560.3
2024-12-10,560.3,565.38,555.88,563.75
2024-12-11,563.75,571.33,562.58,564.58
2024-12-12,564.58,568.53,558.78,561.28
2024-12-13,561.28,563.48,553.98,554.98
2024-12-16,554.98,562.03,551.53,552.28
2024-12-17,552.28,555.48,545.73,547.85
2024-12-18,547.85,557.42,543.17,544.42
2024-12-19,544.42,545.25,534.13,535.88
2024-12-20,535.88,541.08,533.08,536.58
2024-12-23,536.58,547.88,536.58,544.5
2024-12-24,544.5,545.45,537.83,539.45
2024-12-26,539.45,548.48,538.48,546.48
2024-12-27,546.48,551.92,542.42,551.42
2024-12-30,551.42,559.73,549.48,553.6
2024-12-31,553.6,557.92,552.05,556.3
2025-01-02,556.3,557.33,548.08,550.95
2025-01-03,550.95,552.78,533.53,535.03
2025-01-06,535.03,549.83,535.03,546.33
2025-01-07,546.33,550.53,541.78,549.15
2025-01-08,549.15,551.48,541.23,542.1
2025-01-09,542.1,545.92,536.17,539.3
2025-01-10,539.3,547.88,533.13,537.38
2025-01-13,537.38,552.92,535.92,552.8
2025-01-14,552.8,559.63,550.38,554.13
2025-01-15,554.13,559.08,549.95,554.95
2025-01-16,554.95,554.95,544.78,545.28
